id,url,location,latitude,longitude,wolves,detections
113884632.0,https://inaturalist-open-data.s3.amazonaws.com/photos/113884632/original.jpeg,europe,45.3061209565,6.9892065041,1,686 607 1401 1279
113884640.0,https://inaturalist-open-data.s3.amazonaws.com/photos/113884640/original.jpeg,europe,45.3061209565,6.9892065041,2,791 141 1301 579 1088 1072 594 1459
113884649.0,https://inaturalist-open-data.s3.amazonaws.com/photos/113884649/original.jpeg,europe,45.3061209565,6.9892065041,2,652 856 1093 1433 1221 312 1396 694
113858295.0,https://inaturalist-open-data.s3.amazonaws.com/photos/113858295/original.jpg,europe,49.6630948088,22.5689537864,2,1488 782 1685 910 1035 797 1267 910
113858308.0,https://inaturalist-open-data.s3.amazonaws.com/photos/113858308/original.jpg,europe,49.6630948088,22.5689537864,1,1127 707 1329 874
112350705.0,https://inaturalist-open-data.s3.amazonaws.com/photos/112350705/original.jpg,europe,59.5955415504,28.0977518854,1,827 770 575 1267
112350726.0,https://inaturalist-open-data.s3.amazonaws.com/photos/112350726/original.jpg,europe,59.5955415504,28.0977518854,1,708 917 1276 1428
110192353.0,https://static.inaturalist.org/photos/110192353/original.jpeg,europe,48.8193657997,1.6646969136,1,739 838 1134 595
110192360.0,https://static.inaturalist.org/photos/110192360/original.jpeg,europe,48.8193657997,1.6646969136,1,772 874 1155 611
110192366.0,https://static.inaturalist.org/photos/110192366/original.jpeg,europe,48.8193657997,1.6646969136,1,927 553 1427 930
110192370.0,https://static.inaturalist.org/photos/110192370/original.jpeg,europe,48.8193657997,1.6646969136,1,1182 497 766 887
105487147.0,https://inaturalist-open-data.s3.amazonaws.com/photos/105487147/original.jpeg,europe,56.3640551995,42.4554431147,1,687 431 834 538
105487151.0,https://inaturalist-open-data.s3.amazonaws.com/photos/105487151/original.jpeg,europe,56.3640551995,42.4554431147,1,699 486 864 551
105487155.0,https://inaturalist-open-data.s3.amazonaws.com/photos/105487155/original.jpeg,europe,56.3640551995,42.4554431147,1,434 458 243 555
105487158.0,https://inaturalist-open-data.s3.amazonaws.com/photos/105487158/original.jpeg,europe,56.3640551995,42.4554431147,1,571 436 349 552
102735677.0,https://inaturalist-open-data.s3.amazonaws.com/photos/102735677/original.jpeg,europe,43.6143126386,12.1200740991,1,629 365 691 463
102735681.0,https://inaturalist-open-data.s3.amazonaws.com/photos/102735681/original.jpeg,europe,43.6143126386,12.1200740991,1,765 405 678 508
102735689.0,https://inaturalist-open-data.s3.amazonaws.com/photos/102735689/original.jpeg,europe,43.6143126386,12.1200740991,1,775 435 876 535
102735695.0,https://inaturalist-open-data.s3.amazonaws.com/photos/102735695/original.jpeg,europe,43.6143126386,12.1200740991,1,518 378 576 455
100957960.0,https://static.inaturalist.org/photos/100957960/original.jpeg,europe,41.9697146064,-6.5714982751,2,313 366 726 719 858 105 327 400
100957962.0,https://static.inaturalist.org/photos/100957962/original.jpeg,europe,41.9697146064,-6.5714982751,1,113 62 970 635
100957966.0,https://static.inaturalist.org/photos/100957966/original.jpeg,europe,41.9697146064,-6.5714982751,1,786 114 125 693
99058759.0,https://inaturalist-open-data.s3.amazonaws.com/photos/99058759/original.jpeg,europe,40.6569260109,21.4934745803,1,181 463 682 170
99058775.0,https://inaturalist-open-data.s3.amazonaws.com/photos/99058775/original.jpeg,europe,40.6569260109,21.4934745803,1,297 434 762 142
97065788.0,https://static.inaturalist.org/photos/97065788/original.jpeg,europe,49.5695242727,36.2412887325,1,1904 773 1274 5
97065794.0,https://static.inaturalist.org/photos/97065794/original.jpeg,europe,49.5695242727,36.2412887325,1,1000 12 1913 820
94328094.0,https://inaturalist-open-data.s3.amazonaws.com/photos/94328094/original.jpg,europe,45.953282471,11.0418806058,5,1816 483 2014 573 1540 593 1763 497 1540 583 1330 463 1198 647 1397 517 972 697 1139 530
94328153.0,https://inaturalist-open-data.s3.amazonaws.com/photos/94328153/original.jpg,europe,45.953282471,11.0418806058,3,299 673 127 872 248 513 560 779 649 607 954 884
92785411.0,https://static.inaturalist.org/photos/92785411/original.jpeg,europe,39.4779540833,16.6785678053,1,116 18 838 743
90102836.0,https://inaturalist-open-data.s3.amazonaws.com/photos/90102836/original.jpg,europe,42.4878294285,-8.2650643491,1,801 550 1053 755
79596137.0,https://static.inaturalist.org/photos/79596137/original.jpeg,europe,44.2143062236,7.2190804971,1,704 781 998 468
79596105.0,https://static.inaturalist.org/photos/79596105/original.jpeg,europe,44.2143062236,7.2190804971,1,632 465 1132 738
79596164.0,https://static.inaturalist.org/photos/79596164/original.jpeg,europe,44.2143062236,7.2190804971,1,777 744 1018 459
73588205.0,https://static.inaturalist.org/photos/73588205/original.jpg,europe,42.3983994279,-8.308390605,1,314 214 471 387
73588193.0,https://static.inaturalist.org/photos/73588193/original.jpg,europe,42.3983994279,-8.308390605,1,295 212 472 387
73588178.0,https://static.inaturalist.org/photos/73588178/original.jpg,europe,42.3983994279,-8.308390605,1,291 221 467 391
73507412.0,https://static.inaturalist.org/photos/73507412/original.jpg,europe,40.1731948094,18.5841451215,1,304 239 140 410
72316138.0,https://static.inaturalist.org/photos/72316138/original.jpg,europe,45.0995569107,7.2451159032,1,996 806 728 1082
66348654.0,https://inaturalist-open-data.s3.amazonaws.com/photos/66348654/original.jpg,europe,42.0418969998,14.837262046,1,903 713 1062 913
62091680.0,https://inaturalist-open-data.s3.amazonaws.com/photos/62091680/original.jpeg,europe,42.1906831419,13.5155266461,1,601 756 993 1125
59652615.0,https://inaturalist-open-data.s3.amazonaws.com/photos/59652615/original.jpeg,europe,56.3147617323,42.2233714673,2,508 482 337 612 891 403 770 468
59652960.0,https://inaturalist-open-data.s3.amazonaws.com/photos/59652960/original.jpeg,europe,56.3147617323,42.2233714673,1,703 483 869 607
59652961.0,https://inaturalist-open-data.s3.amazonaws.com/photos/59652961/original.jpeg,europe,56.3147617323,42.2233714673,1,738 564 836 724
56520827.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56520827/original.jpeg,europe,58.4405942583,50.2238095934,1,532 377 1124 1333
56630941.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630941/original.jpeg,europe,58.4405942583,50.2238095934,1,1061 601 1421 1184
56630940.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630940/original.jpeg,europe,58.4405942583,50.2238095934,1,945 744 237 1331
56630942.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630942/original.jpeg,europe,58.4405942583,50.2238095934,1,943 672 1180 1072
56630943.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630943/original.jpeg,europe,58.4405942583,50.2238095934,1,761 672 953 1100
56630944.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630944/original.jpeg,europe,58.4405942583,50.2238095934,1,1211 652 442 1247
56630945.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630945/original.jpeg,europe,58.4405942583,50.2238095934,1,1401 683 659 1260
56630964.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630964/original.jpeg,europe,58.4405942583,50.2238095934,1,1109 313 493 1106
56630965.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630965/original.jpeg,europe,58.4405942583,50.2238095934,1,993 499 1597 1180
56630966.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630966/original.jpeg,europe,58.4405942583,50.2238095934,1,985 575 1495 1210
56630967.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630967/original.jpeg,europe,58.4405942583,50.2238095934,1,977 471 1547 1189
56630970.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630970/original.jpeg,europe,58.4405942583,50.2238095934,1,884 314 1509 1258
56630972.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630972/original.jpeg,europe,58.4405942583,50.2238095934,1,1126 596 1361 937
56630980.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630980/original.jpeg,europe,58.4405942583,50.2238095934,1,641 485 876 781
56630983.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630983/original.jpeg,europe,58.4405942583,50.2238095934,1,1051 600 603 1076
56630986.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630986/original.jpeg,europe,58.4405942583,50.2238095934,1,1093 740 800 1217
56630987.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630987/original.jpeg,europe,58.4405942583,50.2238095934,1,1250 700 724 1235
56630988.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630988/original.jpeg,europe,58.4405942583,50.2238095934,1,711 704 884 1099
56630994.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630994/original.jpeg,europe,58.4405942583,50.2238095934,2,334 931 482 1102 1337 921 1524 1096
56630996.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56630996/original.jpeg,europe,58.4405942583,50.2238095934,1,1224 610 1606 1075
56631003.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56631003/original.jpeg,europe,58.4405942583,50.2238095934,2,876 846 1030 990 1206 820 1361 980
56631004.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56631004/original.jpeg,europe,58.4405942583,50.2238095934,1,1222 668 368 1218
56631005.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56631005/original.jpeg,europe,58.4405942583,50.2238095934,1,1213 658 593 1035
56631008.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56631008/original.jpeg,europe,58.4405942583,50.2238095934,1,463 606 1029 1176
56631012.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56631012/original.jpeg,europe,58.4405942583,50.2238095934,1,1164 548 272 1258
56631014.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56631014/original.jpeg,europe,58.4405942583,50.2238095934,1,665 372 357 746
56631015.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56631015/original.jpeg,europe,58.4405942583,50.2238095934,1,942 622 508 1073
56631016.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56631016/original.jpeg,europe,58.4405942583,50.2238095934,1,853 512 1421 1183
56631017.0,https://inaturalist-open-data.s3.amazonaws.com/photos/56631017/original.jpeg,europe,58.4405942583,50.2238095934,1,1176 430 432 1277
58764376.0,https://inaturalist-open-data.s3.amazonaws.com/photos/58764376/original.jpeg,europe,58.4405942583,50.2238095934,2,1685 890 1529 990 676 916 509 1029
56469737.0,https://static.inaturalist.org/photos/56469737/original.jpg,europe,42.2574945196,-8.2681841669,1,298 354 395 488
56469800.0,https://static.inaturalist.org/photos/56469800/original.jpg,europe,42.2574945196,-8.2681841669,1,743 407 639 523
56469826.0,https://static.inaturalist.org/photos/56469826/original.jpg,europe,42.2574945196,-8.2681841669,1,383 413 309 515
56469709.0,https://static.inaturalist.org/photos/56469709/original.jpg,europe,42.2574945196,-8.2681841669,1,343 452 379 406
54048409.0,https://inaturalist-open-data.s3.amazonaws.com/photos/54048409/original.jpeg,europe,45.0245703475,7.9961845406,1,655 1225 178 981
48748264.0,https://inaturalist-open-data.s3.amazonaws.com/photos/48748264/original.jpg,europe,42.4753063249,2.0660731182,1,507 48 674 210
48748270.0,https://inaturalist-open-data.s3.amazonaws.com/photos/48748270/original.jpg,europe,42.4753063249,2.0660731182,1,234 178 406 290
45313587.0,https://inaturalist-open-data.s3.amazonaws.com/photos/45313587/original.jpg,europe,45.7892511425,7.7449132406,1,1057 218 1377 1002
39531720.0,https://inaturalist-open-data.s3.amazonaws.com/photos/39531720/original.png,europe,42.2838708019,-8.3380416272,1,681 8 1032 297
39531739.0,https://inaturalist-open-data.s3.amazonaws.com/photos/39531739/original.png,europe,42.2838708019,-8.3380416272,1,791 37 1221 397
39531756.0,https://inaturalist-open-data.s3.amazonaws.com/photos/39531756/original.png,europe,42.2838708019,-8.3380416272,1,791 40 1147 338
36940328.0,https://static.inaturalist.org/photos/36940328/original.jpg,europe,41.7182363581,14.1590969471,5,828 321 959 44 506 19 924 392 535 53 301 410 411 81 105 433 88 108 4 416
30864101.0,https://inaturalist-open-data.s3.amazonaws.com/photos/30864101/original.jpeg,europe,42.5788860909,-8.4714596441,1,845 759 1522 1220
30864104.0,https://inaturalist-open-data.s3.amazonaws.com/photos/30864104/original.jpeg,europe,42.5788860909,-8.4714596441,1,1091 1213 1721 723
30864105.0,https://inaturalist-open-data.s3.amazonaws.com/photos/30864105/original.jpeg,europe,42.5788860909,-8.4714596441,1,1303 1169 1799 715
30864110.0,https://inaturalist-open-data.s3.amazonaws.com/photos/30864110/original.jpeg,europe,42.5788860909,-8.4714596441,1,788 1272 1508 740
22554678.0,https://inaturalist-open-data.s3.amazonaws.com/photos/22554678/original.jpg,europe,42.5101008107,-8.5991562297,1,518 267 721 392
22554682.0,https://inaturalist-open-data.s3.amazonaws.com/photos/22554682/original.jpg,europe,42.5101008107,-8.5991562297,1,489 260 650 383
22554685.0,https://inaturalist-open-data.s3.amazonaws.com/photos/22554685/original.jpg,europe,42.5101008107,-8.5991562297,1,482 286 634 395
22554687.0,https://inaturalist-open-data.s3.amazonaws.com/photos/22554687/original.jpg,europe,42.5101008107,-8.5991562297,1,474 265 643 382
18228272.0,https://static.inaturalist.org/photos/18228272/original.jpg,europe,44.1975049999,7.2549833761,1,100 867 1285 215
18228278.0,https://static.inaturalist.org/photos/18228278/original.jpg,europe,44.1975049999,7.2549833761,2,1572 891 1012 272 742 191 4 1037
18228029.0,https://static.inaturalist.org/photos/18228029/original.jpg,europe,44.0604998527,7.2693227989,1,1001 332 185 950
18228038.0,https://static.inaturalist.org/photos/18228038/original.jpg,europe,44.0604998527,7.2693227989,1,582 478 1085 997
13940263.0,https://inaturalist-open-data.s3.amazonaws.com/photos/13940263/original.png,europe,45.1523936235,6.7052895326,1,383 437 461 507
13940288.0,https://inaturalist-open-data.s3.amazonaws.com/photos/13940288/original.png,europe,45.1523936235,6.7052895326,1,167 501 253 565
13940290.0,https://inaturalist-open-data.s3.amazonaws.com/photos/13940290/original.png,europe,45.1523936235,6.7052895326,1,469 618 545 688
13820832.0,https://inaturalist-open-data.s3.amazonaws.com/photos/13820832/original.jpg,europe,50.9023046919,12.6733022252,1,390 505 481 455
13820814.0,https://inaturalist-open-data.s3.amazonaws.com/photos/13820814/original.jpg,europe,50.9023046919,12.6733022252,1,545 471 655 401
13820810.0,https://inaturalist-open-data.s3.amazonaws.com/photos/13820810/original.jpg,europe,50.9023046919,12.6733022252,1,656 523 771 451
12045004.0,https://static.inaturalist.org/photos/12045004/original.jpg,europe,45.1551251914,6.8200911922,2,505 330 942 833 1158 864 1576 462
12045030.0,https://static.inaturalist.org/photos/12045030/original.jpg,europe,45.1551251914,6.8200911922,2,1148 558 1309 921 947 611 798 895
