id,url,location,latitude,longitude,wolves,detections
165749607.0,https://static.inaturalist.org/photos/165749607/original.jpeg,world,23.471354451,120.4846902285,1,582 936 852 1362
165749328.0,https://inaturalist-open-data.s3.amazonaws.com/photos/165749328/original.jpeg,world,23.4708119442,120.4852638021,1,761 762 644 1105
165749345.0,https://inaturalist-open-data.s3.amazonaws.com/photos/165749345/original.jpeg,world,23.4708119442,120.4852638021,1,823 751 461 1343
165749140.0,https://static.inaturalist.org/photos/165749140/original.jpg,world,23.4711618768,120.4848219083,1,1084 1575 76 464
165070465.0,https://static.inaturalist.org/photos/165070465/original.jpeg,world,7.4287102397,100.4541570693,1,1508 469 644 1268
165070475.0,https://static.inaturalist.org/photos/165070475/original.jpeg,world,7.4287102397,100.4541570693,1,1973 325 373 1155
164428053.0,https://inaturalist-open-data.s3.amazonaws.com/photos/164428053/original.jpg,world,32.652775874,51.8275096297,1,600 304 859 413
164429679.0,https://inaturalist-open-data.s3.amazonaws.com/photos/164429679/original.jpg,world,32.652775874,51.8275096297,1,439 137 726 460
164429685.0,https://inaturalist-open-data.s3.amazonaws.com/photos/164429685/original.jpg,world,32.652775874,51.8275096297,3,619 70 768 151 59 106 211 315 834 452 369 642
163844797.0,https://inaturalist-open-data.s3.amazonaws.com/photos/163844797/original.jpg,world,34.1435138333,-118.0709611667,1,1020 495 2043 1534
163844843.0,https://inaturalist-open-data.s3.amazonaws.com/photos/163844843/original.jpg,world,34.1435138333,-118.0709611667,1,805 406 1957 1528
163678655.0,https://inaturalist-open-data.s3.amazonaws.com/photos/163678655/original.jpeg,world,-32.5738951611,152.3974989451,1,674 1477 1125 1028
163524462.0,https://static.inaturalist.org/photos/163524462/original.jpeg,world,42.9348333333,-76.7716666667,1,1195 534 846 1111
163524625.0,https://static.inaturalist.org/photos/163524625/original.jpeg,world,42.9348333333,-76.7716666667,1,33 39 1346 1188
163524627.0,https://static.inaturalist.org/photos/163524627/original.jpeg,world,42.9348333333,-76.7716666667,1,652 1207 1455 288
163524628.0,https://static.inaturalist.org/photos/163524628/original.jpeg,world,42.9348333333,-76.7716666667,1,597 549 960 914
163523720.0,https://static.inaturalist.org/photos/163523720/original.jpg,world,30.5082551,-97.678896,1,808 247 1447 926
163524139.0,https://static.inaturalist.org/photos/163524139/original.jpg,world,30.5082551,-97.678896,1,198 433 328 592
163523335.0,https://static.inaturalist.org/photos/163523335/original.jpg,world,42.938903444,-76.7751701321,1,227 183 340 297
163523334.0,https://static.inaturalist.org/photos/163523334/original.jpg,world,42.938903444,-76.7751701321,1,220 214 480 371
163523401.0,https://static.inaturalist.org/photos/163523401/original.jpg,world,42.938903444,-76.7751701321,1,342 166 36 576
162583526.0,https://inaturalist-open-data.s3.amazonaws.com/photos/162583526/original.jpeg,world,-16.8547892266,125.6718077274,1,206 221 2044 1213
162583519.0,https://inaturalist-open-data.s3.amazonaws.com/photos/162583519/original.jpeg,world,-16.8547892266,125.6718077274,1,262 217 1736 848
162583550.0,https://inaturalist-open-data.s3.amazonaws.com/photos/162583550/original.jpeg,world,-16.8547892266,125.6718077274,1,662 470 982 944
162583573.0,https://inaturalist-open-data.s3.amazonaws.com/photos/162583573/original.jpeg,world,-16.8547892266,125.6718077274,1,551 622 827 930
162583629.0,https://inaturalist-open-data.s3.amazonaws.com/photos/162583629/original.jpeg,world,-16.8547892266,125.6718077274,1,605 390 1170 825
162583626.0,https://inaturalist-open-data.s3.amazonaws.com/photos/162583626/original.jpeg,world,-16.8547892266,125.6718077274,1,576 313 2046 1346
162496750.0,https://static.inaturalist.org/photos/162496750/original.jpg,world,-25.1981323044,128.2833440942,1,1368 83 605 1087
162496501.0,https://static.inaturalist.org/photos/162496501/original.jpg,world,-25.1981323044,128.2833440942,1,912 381 122 1349
162398981.0,https://static.inaturalist.org/photos/162398981/original.jpg,world,-25.3903979304,131.8033020594,1,347 1433 2017 6
162399016.0,https://static.inaturalist.org/photos/162399016/original.jpg,world,-25.3903979304,131.8033020594,1,630 455 1290 1515
161970369.0,https://static.inaturalist.org/photos/161970369/original.jpg,world,52.7173633333,-117.6438666667,1,774 1292 444 1613
161972547.0,https://static.inaturalist.org/photos/161972547/original.jpg,world,52.7173633333,-117.6438666667,1,506 1349 987 1800
161967394.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161967394/original.jpg,world,44.4273216667,-78.2754133333,1,1536 53 155 1366
161967429.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161967429/original.jpg,world,44.4273216667,-78.2754133333,1,1332 368 760 914
161952695.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161952695/original.jpeg,world,-16.0388662046,129.1998071074,1,538 165 1425 1041
161952716.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161952716/original.jpeg,world,-16.0388662046,129.1998071074,1,519 214 1313 975
161879731.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161879731/original.jpeg,world,42.5392371789,-75.5240302719,1,27 290 1529 1905
161638483.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161638483/original.jpg,world,25.356107,-101.0320339722,1,325 960 1281 1333
161638549.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161638549/original.jpg,world,25.356107,-101.0320339722,1,1449 721 401 1261
161605789.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161605789/original.jpeg,world,42.5391326984,-75.5241748597,1,31 1647 1397 366
161438233.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161438233/original.jpeg,world,25.2476858952,-100.8462775624,1,920 606 1119 841
161438247.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161438247/original.jpeg,world,25.2476858952,-100.8462775624,1,871 635 1086 817
161438261.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161438261/original.jpeg,world,25.2476858952,-100.8462775624,1,898 621 1041 803
160981978.0,https://inaturalist-open-data.s3.amazonaws.com/photos/160981978/original.jpg,world,19.4692333333,-99.3597116667,1,476 694 1095 1053
160981990.0,https://inaturalist-open-data.s3.amazonaws.com/photos/160981990/original.jpg,world,19.4692333333,-99.3597116667,1,665 747 952 1141
160982002.0,https://inaturalist-open-data.s3.amazonaws.com/photos/160982002/original.jpg,world,19.4692333333,-99.3597116667,1,610 717 933 1098
160982010.0,https://inaturalist-open-data.s3.amazonaws.com/photos/160982010/original.jpg,world,19.4692333333,-99.3597116667,2,608 660 972 847 1097 658 644 888
160842655.0,https://inaturalist-open-data.s3.amazonaws.com/photos/160842655/original.jpeg,world,9.6656659722,-85.1916099722,1,1141 1583 422 773
160842749.0,https://inaturalist-open-data.s3.amazonaws.com/photos/160842749/original.jpeg,world,9.6656659722,-85.1916099722,1,1938 1307 220 407
160842771.0,https://inaturalist-open-data.s3.amazonaws.com/photos/160842771/original.jpeg,world,9.6656659722,-85.1916099722,1,1153 1449 357 509
160842787.0,https://inaturalist-open-data.s3.amazonaws.com/photos/160842787/original.jpeg,world,9.6656659722,-85.1916099722,1,1142 1856 214 662
160522793.0,https://inaturalist-open-data.s3.amazonaws.com/photos/160522793/original.jpeg,world,19.339868584,-99.2212098534,1,1998 1226 95 337
159625618.0,https://inaturalist-open-data.s3.amazonaws.com/photos/159625618/original.jpeg,world,8.3665863997,-80.1175183,3,1450 1117 825 856 946 622 757 958 576 1088 23 807
159563040.0,https://inaturalist-open-data.s3.amazonaws.com/photos/159563040/original.jpeg,world,30.6457194444,-96.2958638889,1,1031 1609 0 149
159563077.0,https://inaturalist-open-data.s3.amazonaws.com/photos/159563077/original.jpeg,world,30.6457194444,-96.2958638889,1,1123 1453 0 18
159563102.0,https://inaturalist-open-data.s3.amazonaws.com/photos/159563102/original.jpeg,world,30.6457194444,-96.2958638889,1,1044 1549 0 77
158741814.0,https://static.inaturalist.org/photos/158741814/original.jpeg,world,4.7264891186,-74.0493435413,1,1168 37 12 1348
158741838.0,https://static.inaturalist.org/photos/158741838/original.jpeg,world,4.7264891186,-74.0493435413,1,243 20 980 1217
157040851.0,https://inaturalist-open-data.s3.amazonaws.com/photos/157040851/original.jpeg,world,38.49037757,-90.31350143,1,1529 1885 14 675
157037543.0,https://inaturalist-open-data.s3.amazonaws.com/photos/157037543/original.jpeg,world,38.49037757,-90.31350143,1,1321 1975 112 24
157040357.0,https://inaturalist-open-data.s3.amazonaws.com/photos/157040357/original.jpeg,world,38.49037757,-90.31350143,1,155 1998 1184 579
157043045.0,https://inaturalist-open-data.s3.amazonaws.com/photos/157043045/original.jpeg,world,38.49037757,-90.31350143,1,261 656 1533 1677
156438250.0,https://inaturalist-open-data.s3.amazonaws.com/photos/156438250/original.jpeg,world,22.6347844993,114.4081328257,1,798 419 1254 1063
156082334.0,https://static.inaturalist.org/photos/156082334/original.jpeg,world,19.5118036161,85.0889980048,1,1466 1202 355 464
156082447.0,https://static.inaturalist.org/photos/156082447/original.jpeg,world,19.5118036161,85.0889980048,1,1549 1051 404 547
156421022.0,https://static.inaturalist.org/photos/156421022/original.jpeg,world,19.5118036161,85.0889980048,1,1725 1268 296 809
155769154.0,https://static.inaturalist.org/photos/155769154/original.jpg,world,25.0096050334,121.4721901922,1,131 176 1705 918
154635206.0,https://inaturalist-open-data.s3.amazonaws.com/photos/154635206/original.jpeg,world,10.5326365037,-75.4571629688,1,1127 23 97 989
161674504.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161674504/original.jpeg,world,10.5326365037,-75.4571629688,1,68 100 660 999
154019917.0,https://static.inaturalist.org/photos/154019917/original.jpeg,world,10.2620161509,-61.4085367262,1,832 1296 72 532
152409262.0,https://static.inaturalist.org/photos/152409262/original.jpg,world,10.572235,76.21872,1,1459 442 471 1063
150572917.0,https://inaturalist-open-data.s3.amazonaws.com/photos/150572917/original.jpg,world,-14.8390310534,126.0167604847,1,1371 856 1 95
150032487.0,https://static.inaturalist.org/photos/150032487/original.jpeg,world,-22.3671653364,-47.5355719775,2,350 1134 0 622 342 877 708 314
150032505.0,https://static.inaturalist.org/photos/150032505/original.jpeg,world,-22.3671653364,-47.5355719775,1,150 868 609 392
149503531.0,https://inaturalist-open-data.s3.amazonaws.com/photos/149503531/original.jpeg,world,36.7584660541,-95.9866659028,2,501 1551 1476 449 1472 579 896 0
149063518.0,https://inaturalist-open-data.s3.amazonaws.com/photos/149063518/original.jpg,world,-27.6433905578,140.6754985461,1,1830 1254 532 441
149063526.0,https://inaturalist-open-data.s3.amazonaws.com/photos/149063526/original.jpg,world,-27.6433905578,140.6754985461,1,2009 1267 263 267
147573604.0,https://static.inaturalist.org/photos/147573604/original.jpg,world,41.7463809991,-75.5317142296,1,1909 1029 1241 537
147573776.0,https://static.inaturalist.org/photos/147573776/original.jpg,world,41.7463809991,-75.5317142296,1,1328 888 744 453
147573879.0,https://static.inaturalist.org/photos/147573879/original.jpg,world,41.7463809991,-75.5317142296,1,1476 1153 413 553
147573985.0,https://static.inaturalist.org/photos/147573985/original.jpg,world,41.7463809991,-75.5317142296,1,1436 1104 363 539
145403398.0,https://inaturalist-open-data.s3.amazonaws.com/photos/145403398/original.jpg,world,30.0769201154,80.2331438474,1,369 1709 996 379
145415328.0,https://inaturalist-open-data.s3.amazonaws.com/photos/145415328/original.jpg,world,30.0769201154,80.2331438474,1,1655 241 101 1113
145178055.0,https://static.inaturalist.org/photos/145178055/original.jpeg,world,-1.21837245,-78.59195675,1,318 1688 1331 339
145178102.0,https://static.inaturalist.org/photos/145178102/original.jpeg,world,-1.21837245,-78.59195675,1,10 396 1478 1964
144593207.0,https://inaturalist-open-data.s3.amazonaws.com/photos/144593207/original.jpeg,world,22.5431937027,113.9184595883,1,494 1183 1703 273
144593158.0,https://inaturalist-open-data.s3.amazonaws.com/photos/144593158/original.jpeg,world,22.5431937027,113.9184595883,1,1443 1119 671 270
143252402.0,https://inaturalist-open-data.s3.amazonaws.com/photos/143252402/original.jpg,world,40.6095712243,-73.9156871682,1,1670 229 541 1452
143252434.0,https://inaturalist-open-data.s3.amazonaws.com/photos/143252434/original.jpg,world,40.6095712243,-73.9156871682,1,1987 1474 338 417
142919687.0,https://inaturalist-open-data.s3.amazonaws.com/photos/142919687/original.jpeg,world,34.8241883,-78.0345567,1,474 1488 1361 181
142084623.0,https://static.inaturalist.org/photos/142084623/original.jpeg,world,36.4762230725,-86.8772066385,1,1657 158 444 868
139318579.0,https://inaturalist-open-data.s3.amazonaws.com/photos/139318579/original.jpg,world,38.7424865881,30.2522432646,4,1208 1302 611 425 941 139 579 590 1289 168 922 434 1555 795 1213 158
139318324.0,https://inaturalist-open-data.s3.amazonaws.com/photos/139318324/original.jpg,world,38.7424865881,30.2522432646,6,1382 1480 1062 888 1411 518 1109 883 694 833 1116 479 619 510 922 295 817 514 1071 387 998 363 825 234
