id,url,location,latitude,longitude,wolves,detections
162065004.0,https://inaturalist-open-data.s3.amazonaws.com/photos/162065004/original.jpeg,europe,44.8804423758,21.3715400174,1,1411 1092 1052 354
162065028.0,https://inaturalist-open-data.s3.amazonaws.com/photos/162065028/original.jpeg,europe,44.8804423758,21.3715400174,1,1321 1356 794 243
162065037.0,https://inaturalist-open-data.s3.amazonaws.com/photos/162065037/original.jpeg,europe,44.8804423758,21.3715400174,1,349 592 608 1117
161889701.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161889701/original.jpg,europe,39.1288319,22.2984478,1,259 923 1713 57
161889684.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161889684/original.jpg,europe,39.1288319,22.2984478,1,256 1028 1913 87
161889038.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161889038/original.jpg,europe,42.6977082,23.3218675,1,363 978 1682 126
161889029.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161889029/original.jpg,europe,42.6977082,23.3218675,1,226 1778 854 1300
161889062.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161889062/original.jpg,europe,42.6977082,23.3218675,1,339 857 1619 392
161888014.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161888014/original.jpg,europe,45.0423933455,19.2694561118,1,1822 915 318 150
161888030.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161888030/original.jpg,europe,45.0423933455,19.2694561118,1,1197 1012 479 2
161888048.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161888048/original.jpg,europe,45.0423933455,19.2694561118,2,1347 515 1516 658 1071 600 735 413
161887152.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161887152/original.jpg,europe,38.2168006897,23.8246269226,1,608 278 1109 931
161887161.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161887161/original.jpg,europe,38.2168006897,23.8246269226,1,608 155 1433 1151
155389778.0,https://inaturalist-open-data.s3.amazonaws.com/photos/155389778/original.jpeg,europe,55.8449229,37.4219179997,1,374 585 942 1378
155389808.0,https://inaturalist-open-data.s3.amazonaws.com/photos/155389808/original.jpeg,europe,55.8449229,37.4219179997,2,155 1861 527 1020 594 335 661 415
155334557.0,https://inaturalist-open-data.s3.amazonaws.com/photos/155334557/original.jpeg,europe,50.2075348865,20.2437676424,1,236 1889 1107 846
155339379.0,https://inaturalist-open-data.s3.amazonaws.com/photos/155339379/original.jpeg,europe,50.2075348865,20.2437676424,1,179 1900 1116 833
154925207.0,https://inaturalist-open-data.s3.amazonaws.com/photos/154925207/original.jpeg,europe,55.8363683333,37.55309075,1,407 1413 1201 659
154879695.0,https://inaturalist-open-data.s3.amazonaws.com/photos/154879695/original.jpeg,europe,55.8363683333,37.55309075,1,233 1037 716 507
154879713.0,https://inaturalist-open-data.s3.amazonaws.com/photos/154879713/original.jpeg,europe,55.8363683333,37.55309075,1,677 1254 0 688
152045554.0,https://inaturalist-open-data.s3.amazonaws.com/photos/152045554/original.jpeg,europe,55.9040108778,36.8561671861,1,452 709 1271 1961
141129522.0,https://inaturalist-open-data.s3.amazonaws.com/photos/141129522/original.jpg,europe,50.4884059754,30.3185783183,1,1068 1189 262 744
141129826.0,https://inaturalist-open-data.s3.amazonaws.com/photos/141129826/original.jpg,europe,50.4884059754,30.3185783183,1,401 1098 1277 1441
141129877.0,https://inaturalist-open-data.s3.amazonaws.com/photos/141129877/original.jpg,europe,50.4884059754,30.3185783183,1,294 804 1068 1589
103599767.0,https://inaturalist-open-data.s3.amazonaws.com/photos/103599767/original.jpeg,europe,55.012545,37.956026,1,937 176 0 1512
103599801.0,https://inaturalist-open-data.s3.amazonaws.com/photos/103599801/original.jpeg,europe,55.012545,37.956026,1,135 1615 935 613
103599820.0,https://inaturalist-open-data.s3.amazonaws.com/photos/103599820/original.jpeg,europe,55.012545,37.956026,1,746 985 381 591
103599835.0,https://inaturalist-open-data.s3.amazonaws.com/photos/103599835/original.jpeg,europe,55.012545,37.956026,1,250 1111 533 924
99941830.0,https://inaturalist-open-data.s3.amazonaws.com/photos/99941830/original.jpg,europe,59.3886105973,24.5805657059,1,308 259 1125 1844
99597630.0,https://inaturalist-open-data.s3.amazonaws.com/photos/99597630/original.jpg,europe,59.4632319385,24.845430525,1,659 1802 1270 463
88209540.0,https://inaturalist-open-data.s3.amazonaws.com/photos/88209540/original.jpeg,europe,45.7501081851,16.0998707637,1,148 604 865 1248
72211468.0,https://inaturalist-open-data.s3.amazonaws.com/photos/72211468/original.jpeg,europe,50.6302931153,4.7831049582,1,397 1236 1629 276
65726320.0,https://inaturalist-open-data.s3.amazonaws.com/photos/65726320/original.jpg,europe,41.031351,28.976007,1,1465 745 1165 1171
